open_time,open,high,low,close
1771620540000,67731.67000000,67731.67000000,67692.30000000,67694.37000000
1771620600000,67694.38000000,67718.10000000,67675.00000000,67682.91000000
1771620660000,67682.91000000,67689.35000000,67631.14000000,67684.13000000
1771620720000,67684.13000000,67685.91000000,67668.66000000,67684.14000000
1771620780000,67684.15000000,67705.59000000,67679.50000000,67705.59000000
1771620840000,67705.59000000,67719.80000000,67682.14000000,67682.15000000
1771620900000,67682.15000000,67751.54000000,67682.15000000,67732.85000000
1771620960000,67732.86000000,67742.29000000,67723.35000000,67736.00000000
1771621020000,67735.99000000,67736.00000000,67706.24000000,67716.30000000
1771621080000,67716.30000000,67725.79000000,67704.44000000,67721.27000000
1771621140000,67721.28000000,67759.10000000,67706.24000000,67750.40000000
1771621200000,67750.40000000,67754.21000000,67683.31000000,67696.18000000
1771621260000,67696.19000000,67802.09000000,67693.99000000,67790.42000000
1771621320000,67790.42000000,67806.25000000,67727.61000000,67727.62000000
1771621380000,67727.62000000,67787.16000000,67718.94000000,67745.22000000
1771621440000,67745.23000000,67750.00000000,67664.56000000,67664.57000000
1771621500000,67664.56000000,67664.57000000,67639.29000000,67646.49000000
1771621560000,67646.50000000,67664.56000000,67640.13000000,67664.56000000
1771621620000,67664.56000000,67723.99000000,67664.56000000,67714.15000000
1771621680000,67714.16000000,67796.40000000,67714.15000000,67786.00000000
1771621740000,67786.00000000,67786.01000000,67775.20000000,67775.21000000
1771621800000,67775.20000000,67787.76000000,67768.42000000,67768.43000000
1771621860000,67768.42000000,67768.43000000,67752.04000000,67752.05000000
1771621920000,67752.04000000,67752.05000000,67706.68000000,67706.68000000
1771621980000,67706.69000000,67723.01000000,67692.30000000,67703.23000000
1771622040000,67703.22000000,67720.54000000,67689.01000000,67720.54000000
1771622100000,67720.55000000,67720.55000000,67686.00000000,67686.45000000
1771622160000,67686.46000000,67686.46000000,67669.53000000,67676.56000000
1771622220000,67676.56000000,67676.56000000,67669.78000000,67669.79000000
1771622280000,67669.79000000,67695.62000000,67659.50000000,67685.45000000
1771622340000,67685.44000000,67732.00000000,67676.67000000,67731.99000000
1771622400000,67731.99000000,67731.99000000,67705.52000000,67705.90000000
1771622460000,67705.91000000,67710.00000000,67697.53000000,67701.58000000
1771622520000,67701.57000000,67710.34000000,67701.57000000,67710.33000000
1771622580000,67710.34000000,67718.43000000,67699.10000000,67699.11000000
1771622640000,67699.10000000,67732.33000000,67699.10000000,67721.85000000
1771622700000,67721.86000000,67733.76000000,67721.85000000,67733.76000000
1771622760000,67733.76000000,67748.84000000,67733.75000000,67745.71000000
1771622820000,67745.70000000,67748.84000000,67745.70000000,67748.84000000
1771622880000,67748.83000000,67748.84000000,67726.00000000,67726.00000000
1771622940000,67726.00000000,67746.06000000,67726.00000000,67746.05000000
1771623000000,67746.05000000,67746.06000000,67731.41000000,67735.01000000
1771623060000,67735.02000000,67735.02000000,67704.30000000,67710.31000000
1771623120000,67710.30000000,67733.40000000,67710.30000000,67730.90000000
1771623180000,67731.99000000,67748.93000000,67731.99000000,67748.92000000
1771623240000,67748.92000000,67767.24000000,67736.28000000,67736.28000000
1771623300000,67736.29000000,67757.93000000,67736.29000000,67757.92000000
1771623360000,67757.93000000,67757.93000000,67757.92000000,67757.92000000
1771623420000,67757.92000000,67787.52000000,67757.92000000,67783.11000000
1771623480000,67783.12000000,67813.38000000,67783.11000000,67813.37000000
1771623540000,67813.38000000,67825.85000000,67799.70000000,67799.70000000
1771623600000,67799.71000000,67809.60000000,67799.70000000,67809.60000000
1771623660000,67809.60000000,67816.04000000,67809.59000000,67816.03000000
1771623720000,67816.04000000,67840.00000000,67808.01000000,67821.34000000
1771623780000,67821.35000000,67822.32000000,67786.42000000,67800.59000000
1771623840000,67800.59000000,67800.59000000,67764.00000000,67764.00000000
1771623900000,67764.01000000,67765.17000000,67725.00000000,67738.95000000
1771623960000,67738.95000000,67758.08000000,67738.95000000,67758.08000000
1771624020000,67758.07000000,67786.05000000,67758.07000000,67778.25000000
1771624080000,67778.26000000,67798.00000000,67775.47000000,67797.99000000
1771624140000,67797.99000000,67801.82000000,67793.73000000,67801.82000000
1771624200000,67801.82000000,67806.32000000,67799.70000000,67799.71000000
1771624260000,67799.71000000,67806.65000000,67799.70000000,67806.65000000
1771624320000,67806.78000000,67806.78000000,67787.08000000,67787.08000000
1771624380000,67787.08000000,67795.67000000,67787.08000000,67795.67000000
1771624440000,67795.67000000,67816.52000000,67795.66000000,67796.31000000
1771624500000,67796.32000000,67813.94000000,67796.31000000,67813.93000000
1771624560000,67813.94000000,67815.37000000,67805.79000000,67805.80000000
1771624620000,67805.80000000,67832.28000000,67805.79000000,67832.27000000
1771624680000,67832.28000000,67832.28000000,67802.81000000,67802.81000000
1771624740000,67802.81000000,67825.87000000,67799.10000000,67825.87000000
1771624800000,67825.87000000,67830.00000000,67785.18000000,67785.19000000
1771624860000,67785.18000000,67785.18000000,67750.00000000,67750.00000000
1771624920000,67750.00000000,67764.84000000,67736.12000000,67736.13000000
1771624980000,67736.13000000,67766.59000000,67736.12000000,67766.59000000
1771625040000,67766.60000000,67788.81000000,67766.60000000,67788.81000000
