open_time,open,high,low,close
1771697100000,68413.05000000,68438.13000000,68383.08000000,68383.08000000
1771697400000,68383.09000000,68445.00000000,68383.08000000,68407.61000000
1771697700000,68407.62000000,68524.66000000,68407.62000000,68497.89000000
1771698000000,68497.90000000,68558.20000000,68430.66000000,68520.10000000
1771698300000,68520.09000000,68529.30000000,68474.98000000,68490.45000000
1771698600000,68490.45000000,68542.01000000,68489.12000000,68498.75000000
1771698900000,68498.75000000,68560.22000000,68498.75000000,68540.67000000
1771699200000,68540.68000000,68579.72000000,68537.37000000,68546.03000000
1771699500000,68546.04000000,68624.40000000,68494.22000000,68612.01000000
1771699800000,68612.01000000,68624.40000000,68590.00000000,68616.36000000
1771700100000,68616.36000000,68644.00000000,68554.30000000,68574.00000000
1771700400000,68573.99000000,68583.86000000,68528.60000000,68554.94000000
1771700700000,68554.93000000,68645.02000000,68548.42000000,68643.98000000
1771701000000,68643.99000000,68658.50000000,68583.34000000,68591.34000000
1771701300000,68591.34000000,68603.50000000,68577.20000000,68603.50000000
1771701600000,68603.99000000,68603.99000000,68540.57000000,68588.08000000
1771701900000,68588.07000000,68622.04000000,68570.00000000,68573.68000000
1771702200000,68573.68000000,68603.28000000,68563.65000000,68603.27000000
1771702500000,68603.27000000,68649.08000000,68591.33000000,68615.39000000
1771702800000,68615.40000000,68631.18000000,68588.00000000,68627.16000000
1771703100000,68627.15000000,68627.15000000,68596.00000000,68602.00000000
1771703400000,68602.00000000,68602.00000000,68528.60000000,68536.95000000
1771703700000,68536.96000000,68549.99000000,68526.81000000,68543.51000000
1771704000000,68543.51000000,68543.51000000,68491.30000000,68504.14000000
1771704300000,68504.15000000,68546.38000000,68478.36000000,68499.03000000
1771704600000,68499.04000000,68551.14000000,68489.18000000,68489.18000000
1771704900000,68489.18000000,68586.22000000,68488.99000000,68564.38000000
1771705200000,68564.39000000,68582.69000000,68533.13000000,68582.25000000
1771705500000,68582.25000000,68605.63000000,68564.52000000,68565.05000000
1771705800000,68565.05000000,68571.03000000,68540.75000000,68540.75000000
1771706100000,68540.75000000,68549.30000000,68421.94000000,68431.39000000
1771706400000,68431.39000000,68431.40000000,68322.68000000,68385.30000000
1771706700000,68385.29000000,68393.16000000,68341.46000000,68393.15000000
1771707000000,68393.15000000,68417.65000000,68320.95000000,68339.00000000
1771707300000,68339.00000000,68361.15000000,68190.00000000,68211.19000000
1771707600000,68211.19000000,68268.23000000,68183.10000000,68268.22000000
1771707900000,68268.23000000,68346.35000000,68257.49000000,68336.14000000
1771708200000,68336.14000000,68336.14000000,68232.72000000,68291.03000000
1771708500000,68291.03000000,68342.72000000,68278.89000000,68342.71000000
1771708800000,68342.71000000,68364.49000000,68334.49000000,68364.48000000
1771709100000,68364.49000000,68372.30000000,68345.54000000,68345.55000000
1771709400000,68345.55000000,68377.97000000,68336.09000000,68336.09000000
1771709700000,68336.09000000,68346.36000000,68319.11000000,68319.63000000
1771710000000,68319.63000000,68339.71000000,68288.30000000,68289.88000000
1771710300000,68289.88000000,68334.72000000,68289.65000000,68312.64000000
1771710600000,68312.64000000,68343.15000000,68312.64000000,68343.14000000
1771710900000,68343.14000000,68390.93000000,68343.14000000,68379.95000000
1771711200000,68379.95000000,68417.64000000,68373.96000000,68401.55000000
1771711500000,68401.55000000,68437.56000000,68332.29000000,68338.43000000
1771711800000,68338.43000000,68342.00000000,68221.54000000,68251.30000000
1771712100000,68251.30000000,68301.00000000,68251.29000000,68298.00000000
1771712400000,68298.00000000,68324.75000000,68297.99000000,68318.00000000
1771712700000,68318.00000000,68318.00000000,68244.52000000,68263.55000000
1771713000000,68263.55000000,68289.78000000,68221.54000000,68225.36000000
1771713300000,68225.36000000,68263.81000000,68150.00000000,68155.87000000
1771713600000,68155.86000000,68190.96000000,67966.00000000,68099.02000000
1771713900000,68099.02000000,68181.50000000,68086.34000000,68121.42000000
1771714200000,68121.42000000,68157.76000000,68076.00000000,68090.80000000
1771714500000,68090.80000000,68115.43000000,67900.00000000,67972.00000000
1771714800000,67972.00000000,68017.28000000,67941.02000000,67941.02000000
1771715100000,67941.03000000,68006.01000000,67941.03000000,67990.50000000
